property_id,owner_id,title,locality,city,property_type,listing_type,bhk,area_sqft,price,near_metro,metro_distance_km,occupancy_type,gender_preference,food_included,food_type,description_text,created_at
PROP1844,OWN1063,3 BHK Apartment in Noida Sector 76,Noida Sector 76,Delhi NCR,APARTMENT,SALE,3,1734,6437735,True,1.26,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Apartment Available for Sale in Noida Sector 76. Covered area is 1734 sq.ft. Listed price is ₹6,437,735. Proximity to metro: 1.26 km.",2026-05-28 03:22:48
PROP1845,OWN1246,1 BHK Builder Floor in Ghaziabad Vasundhara,Ghaziabad Vasundhara,Delhi NCR,BUILDER_FLOOR,RENT,1,534,17747,False,5.96,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Builder Floor Available for Rent in Ghaziabad Vasundhara. Covered area is 534 sq.ft. Listed price is ₹17,747. Proximity to metro: 5.96 km.",2026-05-28 08:25:46
PROP1846,OWN1232,1 BHK Pg in DLF Phase 5,DLF Phase 5,Delhi NCR,PG,PG,1,307,11237,True,2.04,SINGLE,MALE,False,NONE,"Well-maintained single PG for males located at DLF Phase 5. Monthly rent is ₹11,237. Food is not included. Nearest metro station is 2.04 km away.",2026-05-30 21:47:50
PROP1847,OWN1037,2 BHK Builder Floor in Noida Sector 18,Noida Sector 18,Delhi NCR,BUILDER_FLOOR,SALE,2,1244,31270884,True,0.25,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Builder Floor Available for Sale in Noida Sector 18. Covered area is 1244 sq.ft. Listed price is ₹31,270,884. Proximity to metro: 0.25 km.",2025-12-06 20:04:52
PROP1848,OWN1107,3 BHK Builder Floor in Janakpuri,Janakpuri,Delhi NCR,BUILDER_FLOOR,SALE,3,1734,12593462,True,1.33,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Builder Floor Available for Sale in Janakpuri. Covered area is 1734 sq.ft. Listed price is ₹12,593,462. Proximity to metro: 1.33 km.",2025-11-13 16:47:08
PROP1849,OWN1222,1 BHK Pg in Sohna Road Gurgaon,Sohna Road Gurgaon,Delhi NCR,PG,PG,1,274,11302,False,3.68,DOUBLE_SHARING,UNISEX,True,BOTH,"Well-maintained double sharing PG for unisexs located at Sohna Road Gurgaon. Monthly rent is ₹11,302. Food is included (both). Nearest metro station is 3.68 km away.",2026-04-09 13:06:52
PROP1850,OWN1229,4 BHK Independent House in Noida Sector 18,Noida Sector 18,Delhi NCR,INDEPENDENT_HOUSE,RENT,4,1892,67382,True,1.61,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Independent House Available for Rent in Noida Sector 18. Covered area is 1892 sq.ft. Listed price is ₹67,382. Proximity to metro: 1.61 km.",2026-04-24 09:44:38
PROP1851,OWN1223,3 BHK Independent House in Greater Noida Pari Chowk,Greater Noida Pari Chowk,Delhi NCR,INDEPENDENT_HOUSE,SALE,3,2211,19547834,False,6.31,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Independent House Available for Sale in Greater Noida Pari Chowk. Covered area is 2211 sq.ft. Listed price is ₹19,547,834. Proximity to metro: 6.31 km.",2026-06-04 16:06:36
PROP1852,OWN1080,1 BHK Independent House in Faridabad Sector 15,Faridabad Sector 15,Delhi NCR,INDEPENDENT_HOUSE,RENT,1,524,73370,True,0.38,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Independent House Available for Rent in Faridabad Sector 15. Covered area is 524 sq.ft. Listed price is ₹73,370. Proximity to metro: 0.38 km.",2025-08-03 03:41:34
PROP1853,OWN1245,3 BHK Apartment in Sohna Road Gurgaon,Sohna Road Gurgaon,Delhi NCR,APARTMENT,SALE,3,1881,39604113,True,0.88,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Apartment Available for Sale in Sohna Road Gurgaon. Covered area is 1881 sq.ft. Listed price is ₹39,604,113. Proximity to metro: 0.88 km.",2025-08-15 00:46:11
PROP1854,OWN1025,1 BHK Pg in Central Delhi,Central Delhi,Delhi NCR,PG,PG,1,251,10526,True,1.27,TRIPLE_SHARING,FEMALE,False,NONE,"Well-maintained triple sharing PG for females located at Central Delhi. Monthly rent is ₹10,526. Food is not included. Nearest metro station is 1.27 km away.",2026-03-08 13:36:57
PROP1855,OWN1292,1 BHK Independent House in Cyber City Gurgaon,Cyber City Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,SALE,1,757,5591773,True,1.9,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Independent House Available for Sale in Cyber City Gurgaon. Covered area is 757 sq.ft. Listed price is ₹5,591,773. Proximity to metro: 1.9 km.",2026-06-22 09:39:12
PROP1856,OWN1237,1 BHK Builder Floor in Lajpat Nagar,Lajpat Nagar,Delhi NCR,BUILDER_FLOOR,RENT,1,471,66558,False,4.21,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Builder Floor Available for Rent in Lajpat Nagar. Covered area is 471 sq.ft. Listed price is ₹66,558. Proximity to metro: 4.21 km.",2026-07-20 08:12:22
PROP1857,OWN1233,3 BHK Builder Floor in Ghaziabad Indirapuram,Ghaziabad Indirapuram,Delhi NCR,BUILDER_FLOOR,RENT,3,1491,39665,True,0.38,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Builder Floor Available for Rent in Ghaziabad Indirapuram. Covered area is 1491 sq.ft. Listed price is ₹39,665. Proximity to metro: 0.38 km.",2026-04-19 18:59:05
PROP1858,OWN1133,1 BHK Apartment in Vasant Kunj,Vasant Kunj,Delhi NCR,APARTMENT,RENT,1,551,27293,True,0.59,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Apartment Available for Rent in Vasant Kunj. Covered area is 551 sq.ft. Listed price is ₹27,293. Proximity to metro: 0.59 km.",2025-12-26 13:05:59
PROP1859,OWN1245,4 BHK Independent House in Ghaziabad Vasundhara,Ghaziabad Vasundhara,Delhi NCR,INDEPENDENT_HOUSE,RENT,4,2108,59281,False,6.24,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Independent House Available for Rent in Ghaziabad Vasundhara. Covered area is 2108 sq.ft. Listed price is ₹59,281. Proximity to metro: 6.24 km.",2025-08-25 23:56:19
PROP1860,OWN1203,1 BHK Apartment in Sohna Road Gurgaon,Sohna Road Gurgaon,Delhi NCR,APARTMENT,SALE,1,597,12010320,True,1.8,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Apartment Available for Sale in Sohna Road Gurgaon. Covered area is 597 sq.ft. Listed price is ₹12,010,320. Proximity to metro: 1.8 km.",2026-03-09 12:17:28
PROP1861,OWN1097,2 BHK Independent House in North Delhi,North Delhi,Delhi NCR,INDEPENDENT_HOUSE,SALE,2,1246,33745269,False,7.23,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Independent House Available for Sale in North Delhi. Covered area is 1246 sq.ft. Listed price is ₹33,745,269. Proximity to metro: 7.23 km.",2026-06-04 17:49:48
PROP1862,OWN1276,2 BHK Builder Floor in Pitampura,Pitampura,Delhi NCR,BUILDER_FLOOR,SALE,2,1484,32811835,True,0.47,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Builder Floor Available for Sale in Pitampura. Covered area is 1484 sq.ft. Listed price is ₹32,811,835. Proximity to metro: 0.47 km.",2025-12-30 02:11:22
PROP1863,OWN1079,1 BHK Pg in Ghaziabad Indirapuram,Ghaziabad Indirapuram,Delhi NCR,PG,PG,1,240,7643,True,1.51,DOUBLE_SHARING,UNISEX,True,VEG,"Well-maintained double sharing PG for unisexs located at Ghaziabad Indirapuram. Monthly rent is ₹7,643. Food is included (veg). Nearest metro station is 1.51 km away.",2026-03-31 12:27:27
PROP1864,OWN1201,4 BHK Apartment in West Delhi,West Delhi,Delhi NCR,APARTMENT,SALE,4,2848,37766079,False,5.72,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Apartment Available for Sale in West Delhi. Covered area is 2848 sq.ft. Listed price is ₹37,766,079. Proximity to metro: 5.72 km.",2026-06-16 00:12:30
PROP1865,OWN1284,4 BHK Builder Floor in Gurgaon Sector 45,Gurgaon Sector 45,Delhi NCR,BUILDER_FLOOR,SALE,4,3048,44163974,False,5.9,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Builder Floor Available for Sale in Gurgaon Sector 45. Covered area is 3048 sq.ft. Listed price is ₹44,163,974. Proximity to metro: 5.9 km.",2025-08-06 20:09:20
PROP1866,OWN1250,1 BHK Independent House in Gurgaon Sector 56,Gurgaon Sector 56,Delhi NCR,INDEPENDENT_HOUSE,RENT,1,558,53399,False,2.94,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Independent House Available for Rent in Gurgaon Sector 56. Covered area is 558 sq.ft. Listed price is ₹53,399. Proximity to metro: 2.94 km.",2026-05-07 19:48:45
PROP1867,OWN1214,3 BHK Independent House in Ghaziabad Raj Nagar Extension,Ghaziabad Raj Nagar Extension,Delhi NCR,INDEPENDENT_HOUSE,SALE,3,2187,33774900,True,0.57,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Independent House Available for Sale in Ghaziabad Raj Nagar Extension. Covered area is 2187 sq.ft. Listed price is ₹33,774,900. Proximity to metro: 0.57 km.",2025-11-05 04:36:05
PROP1868,OWN1099,5 BHK Apartment in Ghaziabad Raj Nagar Extension,Ghaziabad Raj Nagar Extension,Delhi NCR,APARTMENT,SALE,5,3060,43937108,False,4.43,FULL_FLAT,ANY,False,NONE,"Spacious 5 BHK Apartment Available for Sale in Ghaziabad Raj Nagar Extension. Covered area is 3060 sq.ft. Listed price is ₹43,937,108. Proximity to metro: 4.43 km.",2025-12-04 22:46:37
PROP1869,OWN1240,1 BHK Pg in Hauz Khas,Hauz Khas,Delhi NCR,PG,PG,1,305,19791,True,2.04,DOUBLE_SHARING,UNISEX,False,NONE,"Well-maintained double sharing PG for unisexs located at Hauz Khas. Monthly rent is ₹19,791. Food is not included. Nearest metro station is 2.04 km away.",2025-09-12 05:02:23
PROP1870,OWN1083,1 BHK Independent House in Preet Vihar,Preet Vihar,Delhi NCR,INDEPENDENT_HOUSE,SALE,1,747,13163523,True,0.66,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Independent House Available for Sale in Preet Vihar. Covered area is 747 sq.ft. Listed price is ₹13,163,523. Proximity to metro: 0.66 km.",2026-01-31 01:05:11
PROP1871,OWN1252,3 BHK Builder Floor in Vasant Kunj,Vasant Kunj,Delhi NCR,BUILDER_FLOOR,RENT,3,1530,39450,False,2.85,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Builder Floor Available for Rent in Vasant Kunj. Covered area is 1530 sq.ft. Listed price is ₹39,450. Proximity to metro: 2.85 km.",2026-02-12 17:47:58
PROP1872,OWN1010,1 BHK Pg in Noida Sector 150,Noida Sector 150,Delhi NCR,PG,PG,1,211,12197,True,1.19,SINGLE,UNISEX,True,VEG,"Well-maintained single PG for unisexs located at Noida Sector 150. Monthly rent is ₹12,197. Food is included (veg). Nearest metro station is 1.19 km away.",2026-05-06 12:02:43
PROP1873,OWN1117,3 BHK Builder Floor in Saket,Saket,Delhi NCR,BUILDER_FLOOR,RENT,3,1611,58562,True,1.97,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Builder Floor Available for Rent in Saket. Covered area is 1611 sq.ft. Listed price is ₹58,562. Proximity to metro: 1.97 km.",2025-09-21 03:02:45
PROP1874,OWN1286,1 BHK Pg in Golf Course Extension Road,Golf Course Extension Road,Delhi NCR,PG,PG,1,338,23888,True,2.04,TRIPLE_SHARING,UNISEX,True,VEG,"Well-maintained triple sharing PG for unisexs located at Golf Course Extension Road. Monthly rent is ₹23,888. Food is included (veg). Nearest metro station is 2.04 km away.",2025-08-18 21:13:39
PROP1875,OWN1057,1 BHK Independent House in Vasant Kunj,Vasant Kunj,Delhi NCR,INDEPENDENT_HOUSE,RENT,1,593,17501,False,3.17,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Independent House Available for Rent in Vasant Kunj. Covered area is 593 sq.ft. Listed price is ₹17,501. Proximity to metro: 3.17 km.",2026-06-04 02:34:51
PROP1876,OWN1061,1 BHK Pg in Preet Vihar,Preet Vihar,Delhi NCR,PG,PG,1,160,16572,False,7.3,TRIPLE_SHARING,FEMALE,False,NONE,"Well-maintained triple sharing PG for females located at Preet Vihar. Monthly rent is ₹16,572. Food is not included. Nearest metro station is 7.3 km away.",2026-03-04 09:14:32
PROP1877,OWN1079,1 BHK Apartment in Noida Extension,Noida Extension,Delhi NCR,APARTMENT,SALE,1,603,33968069,True,1.97,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Apartment Available for Sale in Noida Extension. Covered area is 603 sq.ft. Listed price is ₹33,968,069. Proximity to metro: 1.97 km.",2025-10-17 00:03:58
PROP1878,OWN1004,1 BHK Pg in Gurgaon Golf Course Road,Gurgaon Golf Course Road,Delhi NCR,PG,PG,1,241,18184,True,1.06,DOUBLE_SHARING,UNISEX,True,VEG,"Well-maintained double sharing PG for unisexs located at Gurgaon Golf Course Road. Monthly rent is ₹18,184. Food is included (veg). Nearest metro station is 1.06 km away.",2026-06-19 10:39:00
PROP1879,OWN1213,2 BHK Apartment in Noida Extension,Noida Extension,Delhi NCR,APARTMENT,RENT,2,1284,81422,True,2.01,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Apartment Available for Rent in Noida Extension. Covered area is 1284 sq.ft. Listed price is ₹81,422. Proximity to metro: 2.01 km.",2025-09-11 07:32:44
PROP1880,OWN1071,4 BHK Builder Floor in Greater Noida Pari Chowk,Greater Noida Pari Chowk,Delhi NCR,BUILDER_FLOOR,RENT,4,2328,59418,True,1.22,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Builder Floor Available for Rent in Greater Noida Pari Chowk. Covered area is 2328 sq.ft. Listed price is ₹59,418. Proximity to metro: 1.22 km.",2026-01-05 11:20:22
PROP1881,OWN1006,1 BHK Pg in Faridabad Neharpar,Faridabad Neharpar,Delhi NCR,PG,PG,1,141,18085,True,1.1,DOUBLE_SHARING,FEMALE,True,BOTH,"Well-maintained double sharing PG for females located at Faridabad Neharpar. Monthly rent is ₹18,085. Food is included (both). Nearest metro station is 1.1 km away.",2025-10-21 19:18:51
PROP1882,OWN1019,1 BHK Pg in Rohini Sector 10,Rohini Sector 10,Delhi NCR,PG,PG,1,134,24032,False,6.38,DOUBLE_SHARING,FEMALE,False,NONE,"Well-maintained double sharing PG for females located at Rohini Sector 10. Monthly rent is ₹24,032. Food is not included. Nearest metro station is 6.38 km away.",2025-10-22 07:08:33
PROP1883,OWN1156,1 BHK Pg in DLF Phase 5,DLF Phase 5,Delhi NCR,PG,PG,1,122,16167,True,1.68,TRIPLE_SHARING,UNISEX,True,BOTH,"Well-maintained triple sharing PG for unisexs located at DLF Phase 5. Monthly rent is ₹16,167. Food is included (both). Nearest metro station is 1.68 km away.",2025-07-24 11:23:08
PROP1884,OWN1279,4 BHK Independent House in Ghaziabad Indirapuram,Ghaziabad Indirapuram,Delhi NCR,INDEPENDENT_HOUSE,RENT,4,2592,37859,True,0.39,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Independent House Available for Rent in Ghaziabad Indirapuram. Covered area is 2592 sq.ft. Listed price is ₹37,859. Proximity to metro: 0.39 km.",2026-05-10 22:13:49
PROP1885,OWN1276,2 BHK Independent House in Noida Sector 62,Noida Sector 62,Delhi NCR,INDEPENDENT_HOUSE,SALE,2,1532,40791817,True,0.69,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Independent House Available for Sale in Noida Sector 62. Covered area is 1532 sq.ft. Listed price is ₹40,791,817. Proximity to metro: 0.69 km.",2026-06-15 04:47:43
PROP1886,OWN1262,2 BHK Independent House in Sohna Road Gurgaon,Sohna Road Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,RENT,2,910,15655,False,5.8,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Independent House Available for Rent in Sohna Road Gurgaon. Covered area is 910 sq.ft. Listed price is ₹15,655. Proximity to metro: 5.8 km.",2026-03-25 12:47:03
PROP1887,OWN1124,1 BHK Independent House in Sohna Road Gurgaon,Sohna Road Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,RENT,1,637,19857,True,0.8,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Independent House Available for Rent in Sohna Road Gurgaon. Covered area is 637 sq.ft. Listed price is ₹19,857. Proximity to metro: 0.8 km.",2025-09-16 17:47:11
PROP1888,OWN1260,1 BHK Independent House in Noida Sector 150,Noida Sector 150,Delhi NCR,INDEPENDENT_HOUSE,SALE,1,729,24495831,False,6.58,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Independent House Available for Sale in Noida Sector 150. Covered area is 729 sq.ft. Listed price is ₹24,495,831. Proximity to metro: 6.58 km.",2025-12-29 09:06:26
PROP1889,OWN1233,1 BHK Pg in Noida Sector 62,Noida Sector 62,Delhi NCR,PG,PG,1,326,24474,True,0.85,TRIPLE_SHARING,MALE,False,NONE,"Well-maintained triple sharing PG for males located at Noida Sector 62. Monthly rent is ₹24,474. Food is not included. Nearest metro station is 0.85 km away.",2025-11-24 06:09:19
PROP1890,OWN1294,2 BHK Independent House in Hauz Khas,Hauz Khas,Delhi NCR,INDEPENDENT_HOUSE,RENT,2,952,54971,False,5.74,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Independent House Available for Rent in Hauz Khas. Covered area is 952 sq.ft. Listed price is ₹54,971. Proximity to metro: 5.74 km.",2026-02-20 15:31:21
PROP1891,OWN1185,4 BHK Independent House in Ghaziabad Vasundhara,Ghaziabad Vasundhara,Delhi NCR,INDEPENDENT_HOUSE,SALE,4,2840,9999381,True,0.34,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Independent House Available for Sale in Ghaziabad Vasundhara. Covered area is 2840 sq.ft. Listed price is ₹9,999,381. Proximity to metro: 0.34 km.",2026-03-11 09:47:35
PROP1892,OWN1067,3 BHK Apartment in Ghaziabad Raj Nagar Extension,Ghaziabad Raj Nagar Extension,Delhi NCR,APARTMENT,SALE,3,2307,31528343,False,5.62,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Apartment Available for Sale in Ghaziabad Raj Nagar Extension. Covered area is 2307 sq.ft. Listed price is ₹31,528,343. Proximity to metro: 5.62 km.",2025-12-23 00:24:01
PROP1893,OWN1203,4 BHK Independent House in Cyber City Gurgaon,Cyber City Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,RENT,4,2248,76165,False,7.86,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Independent House Available for Rent in Cyber City Gurgaon. Covered area is 2248 sq.ft. Listed price is ₹76,165. Proximity to metro: 7.86 km.",2025-10-20 09:18:39
PROP1894,OWN1084,4 BHK Builder Floor in Rohini Sector 10,Rohini Sector 10,Delhi NCR,BUILDER_FLOOR,RENT,4,1932,79264,False,3.24,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Builder Floor Available for Rent in Rohini Sector 10. Covered area is 1932 sq.ft. Listed price is ₹79,264. Proximity to metro: 3.24 km.",2026-05-25 18:44:28
PROP1895,OWN1109,2 BHK Independent House in Ghaziabad Vasundhara,Ghaziabad Vasundhara,Delhi NCR,INDEPENDENT_HOUSE,RENT,2,1186,60409,True,1.58,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Independent House Available for Rent in Ghaziabad Vasundhara. Covered area is 1186 sq.ft. Listed price is ₹60,409. Proximity to metro: 1.58 km.",2025-10-01 19:17:54
PROP1896,OWN1210,3 BHK Independent House in Saket,Saket,Delhi NCR,INDEPENDENT_HOUSE,SALE,3,1560,39583004,True,0.47,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Independent House Available for Sale in Saket. Covered area is 1560 sq.ft. Listed price is ₹39,583,004. Proximity to metro: 0.47 km.",2025-12-08 13:08:19
PROP1897,OWN1157,1 BHK Builder Floor in Noida Extension,Noida Extension,Delhi NCR,BUILDER_FLOOR,SALE,1,573,14038840,False,4.88,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Builder Floor Available for Sale in Noida Extension. Covered area is 573 sq.ft. Listed price is ₹14,038,840. Proximity to metro: 4.88 km.",2026-01-13 12:41:45
PROP1898,OWN1157,4 BHK Independent House in Gurgaon Sector 45,Gurgaon Sector 45,Delhi NCR,INDEPENDENT_HOUSE,SALE,4,2004,12709286,False,4.48,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Independent House Available for Sale in Gurgaon Sector 45. Covered area is 2004 sq.ft. Listed price is ₹12,709,286. Proximity to metro: 4.48 km.",2025-10-15 16:17:53
PROP1899,OWN1023,4 BHK Builder Floor in Greater Noida,Greater Noida,Delhi NCR,BUILDER_FLOOR,RENT,4,2144,61454,True,2.12,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Builder Floor Available for Rent in Greater Noida. Covered area is 2144 sq.ft. Listed price is ₹61,454. Proximity to metro: 2.12 km.",2026-02-14 22:20:49
PROP1900,OWN1068,4 BHK Builder Floor in Hauz Khas,Hauz Khas,Delhi NCR,BUILDER_FLOOR,RENT,4,2480,70861,True,2.19,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Builder Floor Available for Rent in Hauz Khas. Covered area is 2480 sq.ft. Listed price is ₹70,861. Proximity to metro: 2.19 km.",2026-02-15 23:40:24
PROP1901,OWN1167,4 BHK Independent House in Dwarka Sector 21,Dwarka Sector 21,Delhi NCR,INDEPENDENT_HOUSE,RENT,4,2196,42516,True,0.98,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Independent House Available for Rent in Dwarka Sector 21. Covered area is 2196 sq.ft. Listed price is ₹42,516. Proximity to metro: 0.98 km.",2026-07-18 14:42:36
PROP1902,OWN1024,1 BHK Independent House in Ghaziabad Indirapuram,Ghaziabad Indirapuram,Delhi NCR,INDEPENDENT_HOUSE,RENT,1,492,15251,False,6.0,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Independent House Available for Rent in Ghaziabad Indirapuram. Covered area is 492 sq.ft. Listed price is ₹15,251. Proximity to metro: 6.0 km.",2025-11-05 20:55:54
PROP1903,OWN1159,2 BHK Apartment in Saket,Saket,Delhi NCR,APARTMENT,RENT,2,1216,83019,False,6.69,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Apartment Available for Rent in Saket. Covered area is 1216 sq.ft. Listed price is ₹83,019. Proximity to metro: 6.69 km.",2026-07-13 05:26:11
PROP1904,OWN1292,5 BHK Builder Floor in Faridabad Neharpar,Faridabad Neharpar,Delhi NCR,BUILDER_FLOOR,SALE,5,2545,12572067,False,7.66,FULL_FLAT,ANY,False,NONE,"Spacious 5 BHK Builder Floor Available for Sale in Faridabad Neharpar. Covered area is 2545 sq.ft. Listed price is ₹12,572,067. Proximity to metro: 7.66 km.",2026-03-18 10:53:40
PROP1905,OWN1093,2 BHK Apartment in North Delhi,North Delhi,Delhi NCR,APARTMENT,SALE,2,1592,34311735,True,2.06,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Apartment Available for Sale in North Delhi. Covered area is 1592 sq.ft. Listed price is ₹34,311,735. Proximity to metro: 2.06 km.",2025-10-29 07:02:20
